StrategyName,EntryTime,LastModTime,State,LastUpdateType,Symbol,Side,Type,TIF,Price,Quantity,DisplayQuantity,FilledQty,Remains,AvgFillPrice,ExecutionCost,Account,Trader,Broker,MarketCenter,OrderId,Tag,Reason
TKSPY,2019-Oct-30 14:58:26.582000,2019-Oct-30 14:58:26.582000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.100000,1,0,1,0,303.080000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589293,,
TKSPY,2019-Oct-30 14:58:34.185000,2019-Oct-30 14:58:34.185000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.075000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589294,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 14:59:00.126000,2019-Oct-30 14:59:00.126000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.070000,1,0,1,0,303.050000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589295,,
TKSPY,2019-Oct-30 14:59:07.699000,2019-Oct-30 14:59:07.699000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.070000,1,0,1,0,303.050000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589296,,
TKSPY,2019-Oct-30 14:59:08.828000,2019-Oct-30 14:59:08.828000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.070000,1,0,1,0,303.050000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589297,,
TKSPY,2019-Oct-30 14:59:09.511000,2019-Oct-30 14:59:09.511000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.080000,1,0,1,0,303.060000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589298,,
TKSPY,2019-Oct-30 14:59:16.164000,2019-Oct-30 14:59:16.164000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.080000,1,0,1,0,303.060000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589299,,
TKSPY,2019-Oct-30 14:59:28.738000,2019-Oct-30 14:59:28.738000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.065000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589300,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 14:59:54.759000,2019-Oct-30 14:59:54.759000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.060000,1,0,1,0,303.040000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589301,,
TKSPY,2019-Oct-30 15:00:00.457000,2019-Oct-30 15:00:00.457000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.075000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589302,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:00:03.727000,2019-Oct-30 15:00:03.727000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.075000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589303,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:00:34.730000,2019-Oct-30 15:00:34.730000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.020000,1,0,1,0,303.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589304,,
TKSPY,2019-Oct-30 15:00:34.858000,2019-Oct-30 15:00:34.858000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.025000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589305,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:00:55.325000,2019-Oct-30 15:00:55.325000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.055000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589306,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:00:56.105000,2019-Oct-30 15:00:56.105000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.060000,1,0,1,0,303.040000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589307,,
TKSPY,2019-Oct-30 15:00:56.827000,2019-Oct-30 15:00:56.827000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.060000,1,0,1,0,303.040000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589308,,
TKSPY,2019-Oct-30 15:01:01.261000,2019-Oct-30 15:01:01.261000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.070000,1,0,1,0,303.050000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589309,,
TKSPY,2019-Oct-30 15:01:03.915000,2019-Oct-30 15:01:03.915000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.060000,1,0,1,0,303.040000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589310,,
TKSPY,2019-Oct-30 15:01:12.481000,2019-Oct-30 15:01:12.481000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.065000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589311,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:01:15.822000,2019-Oct-30 15:01:15.822000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.065000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589312,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:01:15.827000,2019-Oct-30 15:01:15.827000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.060000,1,0,1,0,303.040000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589313,,
TKSPY,2019-Oct-30 15:01:19.378000,2019-Oct-30 15:01:19.378000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.055000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589314,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:01:20.770000,2019-Oct-30 15:01:20.770000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.060000,1,0,1,0,303.040000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589315,,
TKSPY,2019-Oct-30 15:01:20.770000,2019-Oct-30 15:01:20.770000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.060000,1,0,1,0,303.040000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589316,,
TKSPY,2019-Oct-30 15:01:20.777000,2019-Oct-30 15:01:20.777000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.050000,1,0,1,0,303.030000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589317,,
TKSPY,2019-Oct-30 15:01:25.934000,2019-Oct-30 15:01:25.934000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.060000,1,0,1,0,303.040000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589318,,
TKSPY,2019-Oct-30 15:01:25.978000,2019-Oct-30 15:01:25.978000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.065000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589319,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:01:25.978000,2019-Oct-30 15:01:25.978000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.065000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589320,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:01:25.983000,2019-Oct-30 15:01:25.983000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.065000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589321,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:01:31.806000,2019-Oct-30 15:01:31.806000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.080000,1,0,1,0,303.060000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589322,,
TKSPY,2019-Oct-30 15:01:38.936000,2019-Oct-30 15:01:38.936000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.040000,1,0,1,0,303.020000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589323,,
TKSPY,2019-Oct-30 15:01:48.900000,2019-Oct-30 15:01:48.900000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.050000,1,0,1,0,303.030000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589324,,
TKSPY,2019-Oct-30 15:02:07.935000,2019-Oct-30 15:02:07.935000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.965000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589325,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:02:13.666000,2019-Oct-30 15:02:13.666000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.995000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589326,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:02:22.121000,2019-Oct-30 15:02:22.121000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.005000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589327,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:02:37.750000,2019-Oct-30 15:02:37.750000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.025000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589328,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:02:41.314000,2019-Oct-30 15:02:41.314000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.015000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589329,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:02:56.671000,2019-Oct-30 15:02:56.671000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.010000,1,0,1,0,302.990000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589330,,
TKSPY,2019-Oct-30 15:03:00.863000,2019-Oct-30 15:03:00.863000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.990000,1,0,1,0,302.970000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589331,,
TKSPY,2019-Oct-30 15:03:05.310000,2019-Oct-30 15:03:05.310000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.985000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589332,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:03:05.310000,2019-Oct-30 15:03:05.310000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.985000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589333,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:03:05.900000,2019-Oct-30 15:03:05.900000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.985000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589334,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:03:05.901000,2019-Oct-30 15:03:05.901000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.985000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589335,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:03:06.284000,2019-Oct-30 15:03:06.284000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.980000,1,0,1,0,302.960000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589336,,
TKSPY,2019-Oct-30 15:03:08.487000,2019-Oct-30 15:03:08.487000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.985000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589337,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:03:09.275000,2019-Oct-30 15:03:09.275000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.965000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589338,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:03:09.275000,2019-Oct-30 15:03:09.275000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.965000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589339,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:03:09.376000,2019-Oct-30 15:03:09.376000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.965000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589340,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:03:09.679000,2019-Oct-30 15:03:09.679000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.965000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589341,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:03:10.286000,2019-Oct-30 15:03:10.286000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.965000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589342,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:03:10.286000,2019-Oct-30 15:03:10.286000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.965000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589343,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:03:10.488000,2019-Oct-30 15:03:10.488000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.965000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589344,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:03:10.488000,2019-Oct-30 15:03:10.488000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.965000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589345,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:03:16.473000,2019-Oct-30 15:03:16.473000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.975000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589346,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:03:16.473000,2019-Oct-30 15:03:16.473000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.975000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589347,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:03:21.841000,2019-Oct-30 15:03:21.841000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.965000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589348,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:03:21.897000,2019-Oct-30 15:03:21.897000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.960000,1,0,1,0,302.940000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589349,,
TKSPY,2019-Oct-30 15:03:21.897000,2019-Oct-30 15:03:21.897000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.960000,1,0,1,0,302.940000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589350,,
TKSPY,2019-Oct-30 15:03:21.897000,2019-Oct-30 15:03:21.897000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.960000,1,0,1,0,302.940000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589351,,
TKSPY,2019-Oct-30 15:03:22.607000,2019-Oct-30 15:03:22.607000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.960000,1,0,1,0,302.940000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589352,,
TKSPY,2019-Oct-30 15:03:22.607000,2019-Oct-30 15:03:22.607000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.950000,1,0,1,0,302.930000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589353,,
TKSPY,2019-Oct-30 15:03:22.607000,2019-Oct-30 15:03:22.607000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.950000,1,0,1,0,302.930000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589354,,
TKSPY,2019-Oct-30 15:03:22.607000,2019-Oct-30 15:03:22.607000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.975000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589355,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:03:22.607000,2019-Oct-30 15:03:22.607000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.960000,1,0,1,0,302.940000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589356,,
TKSPY,2019-Oct-30 15:03:22.607000,2019-Oct-30 15:03:22.607000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.960000,1,0,1,0,302.940000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589357,,
TKSPY,2019-Oct-30 15:03:22.607000,2019-Oct-30 15:03:22.607000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.960000,1,0,1,0,302.940000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589358,,
TKSPY,2019-Oct-30 15:03:22.607000,2019-Oct-30 15:03:22.607000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.960000,1,0,1,0,302.940000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589359,,
TKSPY,2019-Oct-30 15:03:22.607000,2019-Oct-30 15:03:22.607000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.960000,1,0,1,0,302.940000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589360,,
TKSPY,2019-Oct-30 15:03:22.607000,2019-Oct-30 15:03:22.607000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.960000,1,0,1,0,302.940000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589361,,
TKSPY,2019-Oct-30 15:03:22.607000,2019-Oct-30 15:03:22.607000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.960000,1,0,1,0,302.940000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589362,,
TKSPY,2019-Oct-30 15:03:25.743000,2019-Oct-30 15:03:25.743000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.000000,1,0,1,0,302.980000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589363,,
TKSPY,2019-Oct-30 15:03:25.745000,2019-Oct-30 15:03:25.745000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.000000,1,0,1,0,302.980000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589364,,
TKSPY,2019-Oct-30 15:03:33.673000,2019-Oct-30 15:03:33.673000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.980000,1,0,1,0,302.960000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589365,,
TKSPY,2019-Oct-30 15:03:41.470000,2019-Oct-30 15:03:41.470000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.985000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589366,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:03:47.791000,2019-Oct-30 15:03:47.791000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.000000,1,0,1,0,302.980000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589367,,
TKSPY,2019-Oct-30 15:03:56.821000,2019-Oct-30 15:03:56.821000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.005000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589368,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:03:59.819000,2019-Oct-30 15:03:59.819000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.005000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589369,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:04:04.563000,2019-Oct-30 15:04:04.563000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.020000,1,0,1,0,303.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589370,,
TKSPY,2019-Oct-30 15:04:04.563000,2019-Oct-30 15:04:04.563000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.020000,1,0,1,0,303.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589371,,
TKSPY,2019-Oct-30 15:04:04.563000,2019-Oct-30 15:04:04.563000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.020000,1,0,1,0,303.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589372,,
TKSPY,2019-Oct-30 15:04:04.564000,2019-Oct-30 15:04:04.564000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.020000,1,0,1,0,303.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589373,,
TKSPY,2019-Oct-30 15:04:05.900000,2019-Oct-30 15:04:05.900000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.035000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589374,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:04:10.515000,2019-Oct-30 15:04:10.515000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.050000,1,0,1,0,303.030000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589375,,
TKSPY,2019-Oct-30 15:04:37.321000,2019-Oct-30 15:04:37.321000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.035000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589376,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:04:58.282000,2019-Oct-30 15:04:58.282000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.060000,1,0,1,0,303.040000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589377,,
TKSPY,2019-Oct-30 15:04:58.985000,2019-Oct-30 15:04:58.985000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.070000,1,0,1,0,303.050000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589378,,
TKSPY,2019-Oct-30 15:05:11.433000,2019-Oct-30 15:05:11.433000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.030000,1,0,1,0,303.010000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589379,,
TKSPY,2019-Oct-30 15:05:20.584000,2019-Oct-30 15:05:20.584000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.000000,1,0,1,0,302.980000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589380,,
TKSPY,2019-Oct-30 15:05:24.549000,2019-Oct-30 15:05:24.549000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.990000,1,0,1,0,302.970000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589381,,
TKSPY,2019-Oct-30 15:05:28.818000,2019-Oct-30 15:05:28.818000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.000000,1,0,1,0,302.980000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589382,,
TKSPY,2019-Oct-30 15:05:29.616000,2019-Oct-30 15:05:29.616000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.990000,1,0,1,0,302.970000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589383,,
TKSPY,2019-Oct-30 15:05:52.110000,2019-Oct-30 15:05:52.110000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.010000,1,0,1,0,302.990000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589384,,
TKSPY,2019-Oct-30 15:06:29.213000,2019-Oct-30 15:06:29.213000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,303.005000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589385,,limit price is not an increment of minimum tick size
TKSPY,2019-Oct-30 15:06:39.107000,2019-Oct-30 15:06:39.107000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.030000,1,0,1,0,303.010000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589386,,
TKSPY,2019-Oct-30 15:06:56.782000,2019-Oct-30 15:06:56.782000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.010000,1,0,1,0,302.990000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589387,,
TKSPY,2019-Oct-30 15:06:56.797000,2019-Oct-30 15:06:56.797000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.010000,1,0,1,0,302.990000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589388,,
TKSPY,2019-Oct-30 15:06:58.718000,2019-Oct-30 15:06:58.718000,FILLED,FILL,SPY,BUY,LIMIT,DAY,303.000000,1,0,1,0,302.980000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589389,,
TKSPY,2019-Oct-30 15:07:07.407000,2019-Oct-30 15:07:07.407000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.980000,1,0,1,0,302.960000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589390,,
TKSPY,2019-Oct-30 15:07:07.407000,2019-Oct-30 15:07:07.407000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.980000,1,0,1,0,302.960000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589391,,
TKSPY,2019-Oct-30 15:07:08.704000,2019-Oct-30 15:07:08.704000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.980000,1,0,1,0,302.960000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132589392,,
