StrategyName,EntryTime,LastModTime,State,LastUpdateType,Symbol,Side,Type,TIF,Price,Quantity,DisplayQuantity,FilledQty,Remains,AvgFillPrice,ExecutionCost,Account,Trader,Broker,MarketCenter,OrderId,Tag,Reason
SwingSPY_1,2022-Apr-25 15:47:44.971000,2022-Apr-25 15:47:44.971000,FILLED,FILL,SPY,BUY,LIMIT,DAY,419.260000,100,0,100,0,419.260000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292717,,
SwingSPY_1,2022-Apr-25 15:49:15.670000,2022-Apr-25 15:49:15.670000,FILLED,FILL,SPY,BUY,LIMIT,DAY,419.070000,14,0,14,0,419.070000,0.016800,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292718,,
SwingSPY_1,2022-Apr-25 15:50:10.921000,2022-Apr-25 15:50:10.921000,FILLED,FILL,SPY,BUY,LIMIT,DAY,418.970000,100,0,100,0,418.970000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292719,,
SwingSPY_1,2022-Apr-25 15:53:53.803000,2022-Apr-25 15:53:53.803000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,418.870100,225,0,0,225,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292720,,limit price is not an increment of minimum tick size
SwingSPY_1,2022-Apr-26 19:14:52.440000,2022-Apr-26 19:14:52.440000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,418.718300,8,0,0,8,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292721,,limit price is not an increment of minimum tick size
SwingSPY_1,2022-Apr-26 19:15:45.322000,2022-Apr-26 19:15:45.322000,FILLED,FILL,SPY,BUY,LIMIT,DAY,418.520000,100,0,100,0,418.520000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292722,,
SwingSPY_1,2022-Apr-26 19:16:25.329000,2022-Apr-26 19:16:25.329000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,418.005000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292723,,limit price is not an increment of minimum tick size
SwingSPY_1,2022-Apr-26 19:16:44.492000,2022-Apr-26 19:16:44.492000,FILLED,FILL,SPY,BUY,LIMIT,DAY,417.930000,100,0,100,0,417.930000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292724,,
SwingSPY_1,2022-Apr-26 19:18:31.999000,2022-Apr-26 19:18:31.999000,FILLED,FILL,SPY,BUY,LIMIT,DAY,417.760000,100,0,100,0,417.760000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292725,,
SwingSPY_1,2022-Apr-26 19:18:56.087000,2022-Apr-26 19:18:56.087000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,417.685000,50,0,0,50,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292726,,limit price is not an increment of minimum tick size
SwingSPY_1,2022-Apr-26 19:31:52.681000,2022-Apr-26 19:31:52.681000,FILLED,FILL,SPY,BUY,LIMIT,DAY,417.610000,100,0,100,0,417.610000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292727,,
SwingSPY_1,2022-Apr-26 19:32:01.253000,2022-Apr-26 19:32:01.253000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,417.535000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292728,,limit price is not an increment of minimum tick size
SwingSPY_1,2022-Apr-26 19:32:11.547000,2022-Apr-26 19:32:11.547000,FILLED,FILL,SPY,BUY,LIMIT,DAY,417.520000,38,0,38,0,417.520000,0.045600,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292729,,
SwingSPY_1,2022-Apr-26 19:33:02.197000,2022-Apr-26 19:33:02.197000,FILLED,FILL,SPY,BUY,LIMIT,DAY,417.430000,19,0,19,0,417.430000,0.022800,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292730,,
