StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
SwingSPY_1,2022-Apr-22 15:04:04.450000,SPY,12,432.020000,0.014400,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292646,,FILL
SwingSPY_1,2022-Apr-22 15:41:38.488000,SPY,100,431.610000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292649,,FILL
SwingSPY_1,2022-Apr-22 15:43:03.746000,SPY,100,431.370000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292650,,FILL
SwingSPY_1,2022-Apr-22 15:44:27.503000,SPY,100,431.190000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292651,,FILL
SwingSPY_1,2022-Apr-22 15:44:52.812000,SPY,100,430.990000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292652,,FILL
SwingSPY_1,2022-Apr-22 15:53:15.055000,SPY,100,430.650000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292655,,FILL
SwingSPY_1,2022-Apr-22 15:56:28.880000,SPY,300,430.450000,0.360000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292657,,FILL
SwingSPY_1,2022-Apr-22 16:00:25.897000,SPY,100,430.320000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292658,,FILL
SwingSPY_1,2022-Apr-22 16:02:34.982000,SPY,100,430.190000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292659,,FILL
SwingSPY_1,2022-Apr-22 16:11:30.301000,SPY,100,430.020000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292660,,FILL
SwingSPY_1,2022-Apr-22 16:11:30.526000,SPY,1,429.970000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292661,,FILL
SwingSPY_1,2022-Apr-22 16:12:00.254000,SPY,63,429.940000,0.075600,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292662,,FILL
SwingSPY_1,2022-Apr-22 17:40:48.170000,SPY,1,429.350000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292665,,FILL
SwingSPY_1,2022-Apr-22 17:41:18.597000,SPY,32,429.270000,0.038400,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292666,,FILL
SwingSPY_1,2022-Apr-22 17:53:34.950000,SPY,23,429.130000,0.027600,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292667,,FILL
SwingSPY_1,2022-Apr-22 17:54:29.074000,SPY,2004,429.030000,2.404800,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292668,,FILL
SwingSPY_1,2022-Apr-22 17:58:07.772000,SPY,121,428.960000,0.145200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292669,,FILL
