StrategyName,EntryTime,LastModTime,State,LastUpdateType,Symbol,Side,Type,TIF,Price,Quantity,DisplayQuantity,FilledQty,Remains,AvgFillPrice,ExecutionCost,Account,Trader,Broker,MarketCenter,OrderId,Tag,Reason
NONSPY,2019-Oct-30 13:36:08.229000,2019-Oct-30 13:36:08.229000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.965000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587595,,limit price is not an increment of minimum tick size
NONSPY,2019-Oct-30 13:36:10.111000,2019-Oct-30 13:36:10.111000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.960000,1,0,1,0,302.940000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587596,,
NONSPY,2019-Oct-30 13:36:12.877000,2019-Oct-30 13:36:12.877000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.960000,1,0,1,0,302.940000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587597,,
NONSPY,2019-Oct-30 13:36:22.398000,2019-Oct-30 13:36:22.398000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.965000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587598,,limit price is not an increment of minimum tick size
NONSPY,2019-Oct-30 13:36:27.141000,2019-Oct-30 13:36:27.141000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.940000,1,0,1,0,302.920000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587599,,
NONSPY,2019-Oct-30 13:36:28.971000,2019-Oct-30 13:36:28.971000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.915000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587600,,limit price is not an increment of minimum tick size
NONSPY,2019-Oct-30 13:36:30.833000,2019-Oct-30 13:36:30.833000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.905000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587601,,limit price is not an increment of minimum tick size
NONSPY,2019-Oct-30 13:36:30.934000,2019-Oct-30 13:36:30.934000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.900000,1,0,1,0,302.880000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587602,,
NONSPY,2019-Oct-30 13:36:32.667000,2019-Oct-30 13:36:32.667000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.915000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587603,,limit price is not an increment of minimum tick size
NONSPY,2019-Oct-30 13:36:37.147000,2019-Oct-30 13:36:37.147000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.945000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587604,,limit price is not an increment of minimum tick size
NONSPY,2019-Oct-30 13:36:39.721000,2019-Oct-30 13:36:39.721000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.945000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587605,,limit price is not an increment of minimum tick size
NONSPY,2019-Oct-30 13:36:40.229000,2019-Oct-30 13:36:40.229000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.965000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587606,,limit price is not an increment of minimum tick size
NONSPY,2019-Oct-30 13:36:40.229000,2019-Oct-30 13:36:40.229000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.965000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587607,,limit price is not an increment of minimum tick size
NONSPY,2019-Oct-30 13:36:42.251000,2019-Oct-30 13:36:42.251000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.965000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587608,,limit price is not an increment of minimum tick size
NONSPY,2019-Oct-30 13:36:43.479000,2019-Oct-30 13:36:43.479000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.965000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587609,,limit price is not an increment of minimum tick size
NONSPY,2019-Oct-30 13:36:43.804000,2019-Oct-30 13:36:43.804000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.965000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587610,,limit price is not an increment of minimum tick size
NONSPY,2019-Oct-30 13:36:44.493000,2019-Oct-30 13:36:44.493000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.975000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587611,,limit price is not an increment of minimum tick size
NONSPY,2019-Oct-30 13:36:45.459000,2019-Oct-30 13:36:45.459000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.975000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587612,,limit price is not an increment of minimum tick size
NONSPY,2019-Oct-30 13:36:45.459000,2019-Oct-30 13:36:45.459000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.975000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587613,,limit price is not an increment of minimum tick size
NONSPY,2019-Oct-30 13:36:46.416000,2019-Oct-30 13:36:46.416000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.985000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587614,,limit price is not an increment of minimum tick size
NONSPY,2019-Oct-30 13:36:46.416000,2019-Oct-30 13:36:46.416000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,302.985000,1,0,0,1,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587615,,limit price is not an increment of minimum tick size
NONSPY,2019-Oct-30 13:36:47.319000,2019-Oct-30 13:36:47.319000,FILLED,FILL,SPY,BUY,LIMIT,DAY,302.980000,1,0,1,0,302.960000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363440132587616,,
